test1,test2
104258,38576
82812,112385
80378,32582
71190,52613
49015,91617
12079,25148
56804,77042
111489,55862
105157,96741
94880,88887
105223,64344
52410,86421
106447,33946
43221,43215
58935,97716
67475,31477
10196,81385
70417,61424
70834,35959
7911,102706
110209,96752
106855,60842
42256,42259
49791,85002
32489,92121
81261,64649
11262,15811
94360,24354
34577,91574
44677,83189
24335,12381
27963,41815
110276,4407
46580,53900
9621,75696
30027,70261
94624,12409
40928,96987
8743,27709
96752,2726
4215,107154
99785,36517
56772,16147
73316,93930
30496,98531
1255,44215
106116,31512
6506,83616
72497,15670
82900,45220
43231,91900
100230,96570
37730,22585
42592,107591
50093,22066
65480,41129
71094,31250
65565,63124
104728,6725
50667,45115
75258,101567
19751,103376
102769,19349
22592,52556
43276,67788
84066,55807
70104,70106
35696,56298
38649,6645
1712,102655
72810,99025
36203,36200
52095,97286
17840,13231
30831,25291
85905,44596
97202,48351
34768,97172
14198,21935
52804,52805
58018,100269
14749,107066
61999,34555
74362,21393
44552,81621
77948,9849
61,31244
89108,25851
34450,105517
23896,4593
103860,30564
2322,2326
63830,111495
112002,99962
102848,6372
59218,74691
58040,24250
108505,31303
18581,99696
51235,17949
71385,66257
101308,25038
87711,113164
55207,110676
11615,109740
63274,63282
67902,62076
79567,77507
25884,56956
89752,106119
65113,91939
34292,46467
67858,108591
91653,66893
80450,59578
79440,43276
3289,27661
34240,90983
59286,59434
44657,23707
58582,50090
10013,79661
2969,105054
7178,52768
68474,61754
19121,16928
76575,96913
105225,71628
107291,106143
60207,87429
61664,96655
56228,113510
41135,98730
65441,75828
105996,5685
30667,78995
52648,76824
97136,32504
1095,43750
82877,26417
69894,67012
63542,36439
24065,2391
2077,32330
105630,9303
106797,76952
103423,58755
36368,36369
108069,104457
57927,61215
64654,74083
33575,19134
39859,108425
49040,46945
102832,42410
43246,84687
65925,110765
25550,75405
29743,29744
112061,31520
31479,34951
14648,46213
22842,102995
68860,111729
33978,76801
77474,29865
76953,102228
83232,14798
78673,58095
101358,93411
94416,467
9823,16857
56331,79213
36923,84373
38145,80590
96793,94177
84665,32723
51679,88467
16974,3678
49985,65714
42698,83315
59309,60232
24438,60744
69560,75418
32033,77091
85567,40166
39553,39560
88577,81757
98559,83068
62023,880
84846,80071
82934,19071
67635,109517
110188,104557
30186,30178
108289,28503
19242,21943
40821,32437
75444,28271
45334,111429
52049,22543
19518,32057
47167,51240
26076,24860
4984,103875
98750,104503
113303,99012
59461,12881
42510,40956
90239,89520
102095,79929
70085,6857
47138,107349
24118,22496
39565,51303
20843,56772
87416,100339
38201,67391
21113,9172
101231,77132
102939,111402
76987,62643
15507,81962
56331,64901
88320,30451
47975,60954
69454,66913
88088,108094
7511,25451
57723,57729
60874,23987
23304,2160
96670,36791
86745,9654
288,8017
14198,82496
111651,87239
22688,41185
3081,76297
56935,56934
70240,77678
83378,101880
53271,4696
24610,110561
112615,88843
37376,48384
68947,71096
31007,31021
39680,6222
99852,93425
47042,88594
9293,21543
20486,63807
9682,9663
58720,25111
40092,112030
55731,55817
111903,60583
24495,25843
109462,6740
12513,12503
87652,53895
1536,109503
23200,100678
62617,104619
112546,63138
85885,72233
16491,18933
96999,28432
61910,112382
88448,37749
38926,52210
91190,23044
106120,35652
105526,6813
103416,33430
78333,104873
27257,72633
83009,7721
16644,34768
47047,94020
45280,9632
1737,71265
86719,103327
100217,63421
39262,85637
50528,69842
20101,6922
74528,71385
14333,82080
31702,105195
81686,48826
27800,71448
21873,69508
83986,103133
7392,48338
93189,4868
110728,52282
48483,64252
40500,38358
86448,85792
98089,83493
64180,64183
79316,89911
77964,321
1718,98432
60622,39939
42038,81321
60472,56880
16975,90339
91471,46284
107657,6165
98061,19440
50940,51113
60054,74129
109107,17803
41260,41261
54567,111054
56020,46594
42253,70219
23224,74170
102521,70149
95624,16045
61418,88251
90175,62033
4020,4017
47229,113422
8526,71374
54287,54289
75979,109721
54492,95361
16264,77915
69687,42245
5087,38264
46042,1328
87179,28350
47427,110726
46940,21766
109477,2593
107060,32712
31520,112061
94056,104326
51355,51395
78660,28841
80922,34732
65744,64643
90382,21043
92932,27162
4989,56168
43099,19121
76652,34985
11269,86485
60974,17952
68421,46558
81242,58671
87457,17765
68095,51321
53181,84674
82396,64848
70970,47075
95445,27984
61316,28706
42097,13951
51068,51977
88650,92198
99431,15660
40995,54634
92263,23695
50915,50914
64448,95925
15472,51419
12612,48729
222,18737
78911,8918
46580,27277
104365,15005
71275,73448
93834,57614
105584,110811
87766,48000
74674,96743
85809,8939
72018,77493
10734,10750
26455,109744
67613,100041
63804,74190
47615,11210
94175,4287
3405,9094
65068,44956
19001,95382
8263,3315
81492,2509
108505,48667
10404,47944
565,5757
45734,10993
87203,28590
24799,110267
11562,102197
102225,38475
74368,44784
19583,10711
65696,83453
66092,45823
88842,85885
61252,57027
82682,87667
89860,98590
100214,68017
83496,81619
53810,32817
31478,68913
38202,39113
107658,108966
13335,37548
26018,15475
35959,71340
38889,6054
79376,84723
28080,37734
16114,54875
36695,38930
79527,92335
78729,24621
42490,112606
4580,4579
113479,106866
12722,7228
75213,64547
99379,65192
100628,48412
85598,38586
38367,75666
50919,16733
62179,91668
43305,73971
35959,68037
85013,50343
108681,20578
86177,49243
27811,27997
101964,58011
109192,83245
5920,1343
21526,81018
83251,40003
82611,111216
29977,92800
423,61966
14386,111282
29195,99572
27094,87934
47742,47744
44218,44219
44215,87407
36699,10082
11724,111534
15018,93901
60709,87564
106454,14947
98325,95092
105539,34230
65584,86672
105606,21164
56581,105903
52185,58359
44029,111192
74086,65360
96855,26000
14391,25851
35959,100236
11988,43086
31177,100695
74840,9377
83566,33813
11391,86837
92720,28010
21559,30391
92006,61821
61032,72557
75077,73693
71778,45442
8009,75928
103965,87711
28264,17694
29625,49047
111554,17513
66372,22392
75777,8398
68421,1656
16970,69353
59191,53833
21835,75934
55104,26804
37409,37406
55704,55705
8656,8646
66269,103867
18907,4376
100540,14370
110633,53615
33406,75850
8410,10193
58388,52426
4230,69017
94056,39653
25331,68356
38460,46473
2111,71426
95592,17931
101567,107781
84525,97878
69818,66499
5040,36659
83632,112258
95440,21886
57329,57330
106420,101037
61475,61472
58546,59484
102594,10289
92828,23294
71693,44433
34814,110476
18023,112313
56868,60102
5924,78630
34310,31156
19286,47669
102910,5249
4913,88398
48985,63745
57422,74461
90528,66497
85271,14869
60667,103506
57569,26179
59260,101193
51430,71333
81556,65619
1601,83194
68844,26756
40394,87571
80472,28866
81769,102565
20149,20090
48218,76201
60588,7769
82263,10541
88430,104431
60936,46784
22322,108837
30517,52633
57143,34961
94205,2010
46366,40905
26594,36532
10415,70022
14486,106063
38697,40062
105799,49416
47675,32410
56340,28246
59907,74029
21310,108921
66767,31789
701,81429
33187,65209
73132,75457
14566,91626
95380,96555
29765,91972
79336,7175
109841,1029
57998,82229
80204,49015
27237,11533
104772,100125
109318,10203
28431,65626
843,99178
21096,69516
49580,49585
30407,31641
9345,19782
683,56276
40331,103283
69436,45088
30492,35874
36926,99053
84870,34933
59331,45941
22080,67701
111246,56026
41396,361
6657,6656
33978,76801
72631,85885
8126,56769
55106,17092
94629,69261
85776,9703
75998,85830
14651,94723
62460,99009
4586,104629
105839,35174
95537,52370
18204,96170
112047,69986
113360,106319
8217,81500
92895,48233
87957,71882
36851,72457
44061,28800
81932,31036
51635,51191
42501,50538
64792,35959
9392,52651
106291,37650
81888,53161
113432,85033
75778,8277
22703,87240
53285,75429
97268,34606
40726,5254
44967,74466
59641,64086
98407,96264
103091,31934
75154,69079
112733,45406
78032,85023
99234,90998
29355,95836
48846,103590
32147,32144
35737,35750
91382,53816
37954,88878
34903,73572
69318,59759
36491,88530
15727,89928
106679,65360
4928,24459
111145,38382
60881,78482
89947,32890
63113,56287
54929,108049
68701,90513
60769,44403
40445,98206
22613,49819
18294,13065
32196,64571
28293,90661
45513,14250
4603,2223
28720,49446
14726,35507
1041,62522
75009,97711
37641,3964
87098,104443
63439,16755
111148,13402
87131,38958
39492,90718
90555,20467
11440,11443
71424,112870
37643,48541
90714,97460
30232,30202
112797,112677
73492,7407
17393,49442
79302,84934
38551,47280
95982,93069
8186,361
29294,17876
92651,2025
10395,88370
37678,13886
65153,65356
102264,69411
30298,4223
83295,39985
24861,97434
35695,36575
88983,38304
7820,15772
55961,58283
107513,17432
109483,104729
12595,93739
60271,60269
77848,40785
69646,97540
107816,55019
1061,46056
63907,23292
49948,73227
93079,41621
84572,71083
90389,23145
2673,25696
102613,34866
7423,56884
109573,51451
106904,63318
99776,64129
18403,29023
70885,44620
32350,32349
37108,28098
1681,20024
57872,62902
32266,106184
31102,71651
92245,1462
55043,55036
31475,51358
108102,102862
3766,3764
30110,60044
1660,44360
5255,53633
67623,9622
7206,16184
18838,60877
99023,44615
102782,35581
8458,33336
73919,88278
1642,1639
26727,104629
80602,10739
3836,35110
67835,19014
18929,32330
83707,38282
89233,41153
92530,96969
88127,60905
60464,66534
72922,86861
13206,75811
55020,42849
89079,65197
73085,73805
5842,90345
97167,63097
31098,95367
50275,24384
98205,67164
104009,8277
11607,89450
3254,89162
25767,35513
62617,91609
24459,34426
86419,47283
81296,12197
47052,47053
73438,46089
40425,9823
47227,96955
48185,44800
74048,86074
57639,10564
70680,51840
32344,72254
17350,17351
36463,46204
91044,40145
25639,54291
82043,96687
96309,74703
78689,21506
20927,31391
108636,34683
46690,91987
8890,74728
103725,19697
77391,1834
7116,102641
40719,44176
106901,85033
38655,89465
86710,3490
53735,53999
286,6372
55282,89728
14626,95556
88572,91991
4356,53539
40089,40206
83425,111598
57254,50379
50961,26175
43454,108055
107291,92800
106486,24575
77625,40857
105516,65482
6486,31610
79792,92196
101240,18222
86359,30849
54482,105503
96670,109786
89653,57182
89436,109655
74781,27370
40969,40971
14966,47571
62734,69842
3313,27636
23688,82871
43817,43384
90457,95038
96693,13451
37138,88354
61487,37138
94471,83919
91918,33833
87989,22018
73337,73149
85898,25482
49283,57061
96861,73896
54887,19676
73887,101623
68699,68701
48533,55401
13915,18485
17297,93352
68787,1742
42501,42086
28608,76724
106172,82260
73548,54986
20262,30955
47914,94846
38486,67985
63286,72557
13944,113115
111171,16915
69262,69263
104091,77273
99957,2555
101915,41726
106809,73939
62101,95136
87891,34633
43259,108085
97634,82065
90144,1240
37816,65851
95385,51257
56564,65880
101947,92930
42263,41533
3635,72715
93550,54513
103481,80910
66863,52776
111433,58459
3559,108280
14941,33278
107086,78683
99026,80266
21511,8999
33886,18508
113247,86616
106543,30608
28358,43783
60772,81750
37780,37801
18194,17796
47852,11615
9533,58231
19923,19894
39682,89664
69576,76550
50538,44238
104845,10899
6439,6410
53320,79501
29023,66202
112366,43499
102523,90129
81125,101179
20966,24782
73684,45824
19389,108910
1452,1454
90409,53647
37583,88662
24094,27983
53501,90613
95992,101019
63802,55765
87741,47252
71773,91001
59500,1422
113463,7209
13413,90028
27663,3271
76942,85903
103552,88315
15828,63970
74597,67834
61831,23166
96993,105440
41010,5035
95501,7919
44941,36205
41185,11240
80502,36356
18600,67506
100264,85514
4240,107730
98320,94101
71947,69490
26910,62698
95483,75021
81524,111075
36720,113058
92188,86641
89336,46482
50781,88745
48770,2111
37088,19931
88459,52068
101486,668
46277,99237
48449,60633
1742,21120
45861,28789
21955,21950
42397,112439
67688,11931
18294,13065
10628,34768
21714,21695
10485,48876
41220,41273
77870,93442
43352,109809
3394,31113
3162,3163
104429,74935
51165,86699
6600,93349
91482,31367
68305,18780
100754,57384
69504,69506
100671,10699
112147,80932
28151,59232
108524,6557
111366,82236
44123,14664
52476,33978
9871,56160
72889,45567
97649,36785
68717,60438
61564,25393
37297,58689
79644,37704
16631,83064
97856,87005
27861,52124
71253,71066
56255,56254
33978,76801
34319,101381
53394,5404
39682,52237
90118,67105
101966,79846
5823,88713
8048,53096
85424,17747
47062,88240
39385,12344
99892,44175
89762,27653
110962,18838
17590,17591
3689,7757
53641,53642
88258,109606
67610,65067
99330,63459
76444,81573
59978,105672
80278,46389
63082,18514
65211,88664
17695,61767
49551,49555
56147,16872
59889,61339
63254,26389
101580,6083
60471,73444
35540,45994
11108,88487
49238,2424
51451,75977
103155,72740
13531,41264
35182,6177
79641,93993
79748,59889
31128,77640
36911,52229
30862,349
102922,11843
41441,40928
20847,105179
76631,79453
65053,25867
33396,31224
44537,104831
106447,30042
108144,79974
108738,71053
81018,106021
17651,71041
94582,10855
86433,99422
103182,59994
21018,80879
99209,59977
61976,39234
91379,100559
95299,69348
63297,76013
31194,30678
107245,60892
99280,1644
96762,24156
35495,42377
40545,59880
37510,39919
48913,14198
22607,111090
39820,20440
91103,6434
9404,13943
87198,1536
16086,73564
78944,42405
107145,61040
49146,15854
2004,10972
45247,24118
59599,79756
105118,102841
55256,32363
6370,49141
15855,111928
29490,23997
50493,88082
75302,30701
110194,66390
39437,81026
42167,39400
39383,112758
40650,105583
27150,7042
78398,40168
91643,84736
51442,19239
76343,12852
81968,13093
10512,63931
22564,44061
73974,52694
33885,24206
62058,22965
8272,3955
40273,47459
113210,22990
16292,86263
71049,87429
83603,2581
74576,50178
2807,1303
1742,32514
9561,9532
11210,9648
113271,89852
58537,24042
70119,33008
32979,89014
40516,71091
94582,4802
100664,6590
50162,30077
33863,5726
27702,89280
40138,1476
96144,100304
82396,66453
74761,88951
83540,38952
42380,1191
59522,18515
53660,70809
40777,85936
47846,47395
48935,25716
88000,21348
20745,53130
79417,110960
94211,47023
91591,7641
62526,2298
52970,21870
42124,98198
13524,93232
89416,65082
82922,63243
94211,99567
11269,72016
90292,34982
63223,49416
50001,3486
75435,79014
106609,25566
64071,72899
9210,45358
65319,96877
54291,39847
29951,97792
11909,52082
67085,61542
59757,34793
57815,71447
36195,22169
86843,93834
47132,31406
59252,55050
97843,110914
62529,113594
44983,3301
67136,94056
36545,57479
37163,53502
112772,40928
6481,52223
14749,34645
1692,108632
83586,1091
51658,22473
9705,93959
28627,31710
75725,26465
68243,107050
20317,43252
42079,21727
82277,15560
31513,91711
18441,73151
104196,60763
60337,76656
113420,78958
81208,94534
66741,70184
34293,34769
73878,8791
82204,60112
3677,9689
58506,9584
83220,56508
30900,108924
28237,111896
13363,37995
52270,100942
103208,99579
109744,26455
65077,79571
1242,1232
19352,45845
112091,22916
69450,21608
98360,104320
93923,26361
96126,102706
77652,61976
94485,59063
12814,12809
13802,113656
51305,46864
78808,18735
34951,82936
28699,110825
113135,104906
80576,14367
93892,27473
102838,1011
105282,85567
51247,52605
91299,87407
72365,6320
70931,107361
54622,34167
6872,2120
80069,12028
59801,53319
74340,46970
79556,42100
48385,72076
113296,73217
99308,109686
63539,5425
18375,3732
56182,105243
110165,25
70779,65404
6594,54106
53978,53709
95211,33329
31619,100087
107593,76502
35474,104405
8861,97275
83201,55074
110327,939
98356,94108
75807,31094
22598,99188
20060,78372
42513,20685
84774,101285
70646,9479
74935,22627
25346,25347
90692,53090
59718,52543
59271,59142
3866,44149
81521,64354
111849,32681
95875,33770
108263,53503
35420,47217
1325,33108
21060,21059
6422,69004
34704,103323
27719,22504
73919,20163
43559,41780
48571,59500
24476,90732
111509,72641
43913,65542
88438,103549
67197,103543
69154,91277
5222,64209
95077,55252
5163,99563
11724,110617
68386,70788
98275,43164
4326,85603
76661,41164
37060,8868
93058,112726
213,32418
58227,3948
108081,105576
51352,21361
22866,4673
82051,40431
93290,75823
109644,104900
23684,21115
101337,48305
61174,61175
98753,91190
56071,56072
57726,56659
89541,99562
58434,72222
48834,30886
48788,107056
3376,27048
86485,89669
65754,83854
48170,91761
107594,64473
40006,40007
80336,74596
95635,89465
64810,64408
31583,29967
63745,111606
67862,35976
93842,16127
72614,18729
55053,55072
101105,85362
54513,54516
74507,112372
97604,4130
102710,74400
96913,94764
11521,90881
12571,31455
67302,15032
50459,113080
35702,51155
68105,68102
28119,59765
64858,3648
9704,9682
867,95556
99780,88811
108464,83776
112019,78713
14534,106773
109925,18543
40860,40057
74129,39882
65516,65512
34135,83522
35475,60392
78729,24621
109291,36532
49645,93263
11544,12953
48405,98777
90054,10733
45539,45538
104566,30998
52597,113431
67607,111954
83294,56741
69490,24761
74013,110616
109740,33764
101832,60834
98420,62839
14486,38528
16481,59216
30780,101387
99866,104235
31965,32896
97909,56870
107795,112071
14471,3347
24858,51397
79167,66594
642,46631
9738,98320
24836,53502
65296,29185
57372,28887
18692,32144
95175,51747
89197,94720
106148,86684
16383,16387
42574,105479
88157,42691
49291,70406
90771,14396
91374,65067
87760,62078
88210,8592
23837,65214
84745,100977
47324,42258
1882,30180
53864,91190
32606,3414
42087,99479
88270,104205
73835,53463
31733,30870
